"County","DeathCount","Gender","Race_Ethnicity","LocationID","LatLong"
"Jones County",NA,"Male","Asian and Pacific Islander",48253,"(32.740283, -99.881124)"
"Delta County",NA,"Female","Hispanic",48119,"(33.388888, -95.66343)"
"Hopkins County",NA,"Male","Hispanic",48223,"(33.153071, -95.561345)"
"Dimmit County",NA,"Male","Asian and Pacific Islander",48127,"(28.422438, -99.751303)"
"Collingsworth County",NA,"Male","Black",48087,"(34.963311, -100.268348)"
"Haskell County",NA,"Female","Asian and Pacific Islander",48207,"(33.178429, -99.728483)"
"Refugio County",NA,"Female","Asian and Pacific Islander",48391,"(28.32063, -97.160159)"
"Lavaca County",NA,"Male","Asian and Pacific Islander",48285,"(29.386516, -96.935619)"
"Gonzales County",NA,"Male","Asian and Pacific Islander",48177,"(29.460268, -97.498962)"
"Fisher County",NA,"Male","Asian and Pacific Islander",48151,"(32.740514, -100.404855)"
"Hale County",NA,"Female","Asian and Pacific Islander",48189,"(34.07355, -101.824583)"
"Brooks County",NA,"Female","Asian and Pacific Islander",48047,"(27.037142, -98.227611)"
"Presidio County",NA,"Male","Asian and Pacific Islander",48377,"(30.000968, -104.235765)"
"Concho County",NA,"Male","Asian and Pacific Islander",48095,"(31.329231, -99.863384)"
"Palo Pinto County",NA,"Female","Asian and Pacific Islander",48363,"(32.756222, -98.306908)"
"San Patricio County",NA,"Male","Asian and Pacific Islander",48409,"(28.003671, -97.511283)"
"Hudspeth County",NA,"Female","Asian and Pacific Islander",48229,"(31.458315, -105.390813)"
"Johnson County",99,"Female","Asian and Pacific Islander",48251,"(32.383983, -97.366658)"
"Fayette County",NA,"Female","Asian and Pacific Islander",48149,"(29.883069, -96.927656)"
"Kerr County",NA,"Male","Asian and Pacific Islander",48265,"(30.067209, -99.352759)"
"Brazoria County",125.8,"Female","Asian and Pacific Islander",48039,"(29.192432, -95.462105)"
"Navarro County",NA,"Female","Asian and Pacific Islander",48349,"(32.056032, -96.470082)"
"Medina County",194.2,"Male","Asian and Pacific Islander",48325,"(29.357539, -99.11094)"
"Grimes County",NA,"Male","Asian and Pacific Islander",48185,"(30.550013, -95.987077)"
"Kinney County",NA,"Male","Asian and Pacific Islander",48271,"(29.348653, -100.420371)"
"Collingsworth County",NA,"Male","Hispanic",48087,"(34.963311, -100.268348)"
"Goliad County",NA,"Female","Asian and Pacific Islander",48175,"(28.653769, -97.427707)"
"Cameron County",NA,"Male","Asian and Pacific Islander",48061,"(26.133588, -97.544803)"
"Texas",128.9,"Female","Asian and Pacific Islander",48,"(31.4906, -99.3517)"
"Limestone County",NA,"Male","Asian and Pacific Islander",48293,"(31.55385, -96.581945)"
"Edwards County",NA,"Male","Asian and Pacific Islander",48137,"(29.981162, -100.305712)"
"Dallam County",NA,"Male","Asian and Pacific Islander",48111,"(36.272944, -102.596539)"
"Bosque County",NA,"Male","Asian and Pacific Islander",48035,"(31.905356, -97.634677)"
"Morris County",NA,"Female","Asian and Pacific Islander",48343,"(33.124358, -94.735835)"
"Tyler County",NA,"Female","Hispanic",48457,"(30.770293, -94.374849)"
"Motley County",NA,"Female","Asian and Pacific Islander",48345,"(34.077396, -100.784437)"
"Floyd County",NA,"Female","Asian and Pacific Islander",48153,"(34.072796, -101.305009)"
"Reeves County",NA,"Female","Asian and Pacific Islander",48389,"(31.328736, -103.692762)"
"Sabine County",NA,"Male","Asian and Pacific Islander",48403,"(31.345641, -93.850026)"
"Franklin County",NA,"Male","Asian and Pacific Islander",48159,"(33.183302, -95.215584)"
"Newton County",NA,"Female","Asian and Pacific Islander",48351,"(30.785381, -93.743083)"
"Kimble County",NA,"Male","Asian and Pacific Islander",48267,"(30.48811, -99.749908)"
"Crane County",NA,"Male","Asian and Pacific Islander",48103,"(31.43088, -102.511613)"
"Willacy County",NA,"Male","Asian and Pacific Islander",48489,"(26.471276, -97.682383)"
"Hardin County",NA,"Female","Asian and Pacific Islander",48199,"(30.332636, -94.390874)"
"Parmer County",NA,"Male","Asian and Pacific Islander",48369,"(34.528624, -102.773467)"
"Frio County",NA,"Male","Asian and Pacific Islander",48163,"(28.865095, -99.110262)"
"Hays County",134.6,"Male","Asian and Pacific Islander",48209,"(30.053491, -98.039671)"
"Irion County",NA,"Female","Asian and Pacific Islander",48235,"(31.307685, -100.981592)"
"Camp County",NA,"Male","Asian and Pacific Islander",48063,"(32.981536, -94.975645)"
"Harris County",75,"Female","American Indian and Alaskan Native",48201,"(29.861852, -95.396028)"
"Houston County",NA,"Male","Asian and Pacific Islander",48225,"(31.324204, -95.42149)"
"Burleson County",NA,"Female","Asian and Pacific Islander",48051,"(30.499639, -96.621876)"
"Robertson County",NA,"Female","Asian and Pacific Islander",48395,"(31.034375, -96.513682)"
"Henderson County",NA,"Female","Asian and Pacific Islander",48213,"(32.217069, -95.849923)"
"Zavala County",NA,"Female","Asian and Pacific Islander",48507,"(28.866334, -99.76174)"
"Hall County",NA,"Male","Hispanic",48191,"(34.530892, -100.682762)"
"Gregg County",NA,"Female","Asian and Pacific Islander",48183,"(32.47925, -94.816827)"
"Fort Bend County",128.7,"Female","Asian and Pacific Islander",48157,"(29.53311, -95.773761)"
"Bailey County",NA,"Female","Asian and Pacific Islander",48017,"(34.067759, -102.819187)"
"Live Oak County",NA,"Male","Asian and Pacific Islander",48297,"(28.35048, -98.129854)"
"Hemphill County",NA,"Female","Asian and Pacific Islander",48211,"(35.839372, -100.269797)"
"Andrews County",NA,"Female","Asian and Pacific Islander",48003,"(32.302021, -102.632247)"
"Kaufman County",NA,"Male","American Indian and Alaskan Native",48257,"(32.605661, -96.286922)"
"McMullen County",NA,"Female","Asian and Pacific Islander",48311,"(28.349934, -98.573623)"
"Brown County",NA,"Female","Asian and Pacific Islander",48049,"(31.777174, -98.999606)"
"Jeff Davis County",NA,"Male","Asian and Pacific Islander",48243,"(30.716808, -104.142495)"
"Rusk County",NA,"Male","Asian and Pacific Islander",48401,"(32.110433, -94.765421)"
"Montgomery County",273.4,"Male","Asian and Pacific Islander",48339,"(30.305575, -95.50759)"
"Gaines County",NA,"Male","Black",48165,"(32.735901, -102.629158)"
"Zavala County",NA,"Male","Asian and Pacific Islander",48507,"(28.866334, -99.76174)"
"Presidio County",NA,"Female","Asian and Pacific Islander",48377,"(30.000968, -104.235765)"
"Jasper County",NA,"Male","Asian and Pacific Islander",48241,"(30.747838, -94.023567)"
"Orange County",318,"Male","Asian and Pacific Islander",48361,"(30.127906, -93.895247)"
"Bandera County",164.2,"Female","Asian and Pacific Islander",48019,"(29.754297, -99.258457)"
"Angelina County",NA,"Male","Asian and Pacific Islander",48005,"(31.258117, -94.613734)"
"Hood County",NA,"Male","Black",48221,"(32.432427, -97.829824)"
"Limestone County",NA,"Female","Asian and Pacific Islander",48293,"(31.55385, -96.581945)"
"King County",NA,"Male","Asian and Pacific Islander",48269,"(33.616046, -100.259276)"
"Madison County",NA,"Female","Asian and Pacific Islander",48313,"(30.973659, -95.926008)"
"Hunt County",178.4,"Male","Asian and Pacific Islander",48231,"(33.127424, -96.078751)"
"Harris County",211.1,"Male","Asian and Pacific Islander",48201,"(29.861852, -95.396028)"
"Sterling County",NA,"Male","Asian and Pacific Islander",48431,"(31.833036, -101.051409)"
"Randall County",367.2,"Male","Hispanic",48381,"(34.965684, -101.897576)"
"Hamilton County",NA,"Female","Black",48193,"(31.709702, -98.105626)"
"Burnet County",129.6,"Female","Asian and Pacific Islander",48053,"(30.797542, -98.182888)"
"Randall County",NA,"Male","Asian and Pacific Islander",48381,"(34.965684, -101.897576)"
"Foard County",NA,"Male","Asian and Pacific Islander",48155,"(33.973911, -99.781641)"
"Delta County",NA,"Female","Asian and Pacific Islander",48119,"(33.388888, -95.66343)"
"Anderson County",NA,"Male","Asian and Pacific Islander",48001,"(31.818582, -95.653925)"
"Collingsworth County",NA,"Female","Asian and Pacific Islander",48087,"(34.963311, -100.268348)"
"Gaines County",NA,"Female","Asian and Pacific Islander",48165,"(32.735901, -102.629158)"
"Collin County",122.1,"Female","Asian and Pacific Islander",48085,"(33.190918, -96.565087)"
"Runnels County",NA,"Male","Asian and Pacific Islander",48399,"(31.834649, -99.975376)"
"Potter County",NA,"Male","Asian and Pacific Islander",48375,"(35.405302, -101.891389)"
"Terrell County",NA,"Male","Asian and Pacific Islander",48443,"(30.233267, -102.079592)"
"Walker County",NA,"Male","Asian and Pacific Islander",48471,"(30.747205, -95.574661)"
"Loving County",NA,"Male","Black",48301,"(31.856645, -103.584539)"
"Nolan County",NA,"Male","Asian and Pacific Islander",48353,"(32.303967, -100.410557)"
"Ward County",NA,"Female","Asian and Pacific Islander",48475,"(31.514446, -103.100004)"
"Terry County",NA,"Female","Asian and Pacific Islander",48445,"(33.170742, -102.331846)"
"Cherokee County",NA,"Male","Asian and Pacific Islander",48073,"(31.84112, -95.168269)"
"Gray County",NA,"Male","Asian and Pacific Islander",48179,"(35.403598, -100.813885)"
"Liberty County",204.3,"Male","Asian and Pacific Islander",48291,"(30.155052, -94.81795)"
"Borden County",NA,"Female","Asian and Pacific Islander",48033,"(32.73961, -101.432429)"
"Roberts County",NA,"Male","Black",48393,"(35.841866, -100.815135)"
"Texas",200.7,"Male","Asian and Pacific Islander",48,"(31.4906, -99.3517)"
"Donley County",NA,"Male","Asian and Pacific Islander",48129,"(34.964522, -100.813885)"
"Robertson County",NA,"Male","Asian and Pacific Islander",48395,"(31.034375, -96.513682)"
"Andrews County",517.9,"Male","Black",48003,"(32.302021, -102.632247)"
"Brewster County",NA,"Male","Asian and Pacific Islander",48043,"(29.81452, -103.250155)"
"Caldwell County",133,"Male","Asian and Pacific Islander",48055,"(29.840307, -97.629289)"
"Johnson County",172.3,"Male","Asian and Pacific Islander",48251,"(32.383983, -97.366658)"
"Scurry County",NA,"Female","Asian and Pacific Islander",48415,"(32.73961, -100.917806)"
"Wheeler County",NA,"Female","Asian and Pacific Islander",48483,"(35.40249, -100.269358)"
"Kleberg County",NA,"Male","Asian and Pacific Islander",48273,"(27.43916, -97.733262)"
"Kent County",NA,"Male","Asian and Pacific Islander",48263,"(33.173248, -100.783289)"
"Parker County",100,"Female","Asian and Pacific Islander",48367,"(32.779165, -97.799359)"
"Guadalupe County",210.2,"Male","Asian and Pacific Islander",48187,"(29.586354, -97.955007)"
"Henderson County",NA,"Male","Asian and Pacific Islander",48213,"(32.217069, -95.849923)"
"Freestone County",NA,"Female","Hispanic",48161,"(31.711473, -96.149515)"
"Dallam County",NA,"Female","Asian and Pacific Islander",48111,"(36.272944, -102.596539)"
"Caldwell County",130.9,"Female","Asian and Pacific Islander",48055,"(29.840307, -97.629289)"
"Roberts County",NA,"Male","Hispanic",48393,"(35.841866, -100.815135)"
"Potter County",NA,"Female","Asian and Pacific Islander",48375,"(35.405302, -101.891389)"
"Newton County",NA,"Male","Hispanic",48351,"(30.785381, -93.743083)"
"Victoria County",NA,"Female","Asian and Pacific Islander",48469,"(28.795155, -96.973428)"
"Tom Green County",NA,"Female","Asian and Pacific Islander",48451,"(31.407797, -100.464066)"
"Reagan County",NA,"Male","Asian and Pacific Islander",48383,"(31.370691, -101.522099)"
"Brewster County",NA,"Female","Asian and Pacific Islander",48043,"(29.81452, -103.250155)"
"Ochiltree County",NA,"Female","Hispanic",48357,"(36.272365, -100.815124)"
"Comal County",160.5,"Female","Asian and Pacific Islander",48091,"(29.812207, -98.289011)"
"Collin County",193.7,"Male","Asian and Pacific Islander",48085,"(33.190918, -96.565087)"
"Bexar County",157.2,"Female","Asian and Pacific Islander",48029,"(29.453009, -98.524606)"
"Red River County",NA,"Male","Asian and Pacific Islander",48387,"(33.627931, -95.045537)"
"Collin County",NA,"Female","American Indian and Alaskan Native",48085,"(33.190918, -96.565087)"
"Smith County",NA,"Male","Asian and Pacific Islander",48423,"(32.377685, -95.270483)"
"Midland County",524.2,"Male","Black",48329,"(31.870648, -102.032206)"
"Hood County",NA,"Female","Asian and Pacific Islander",48221,"(32.432427, -97.829824)"
"Rains County",NA,"Male","Hispanic",48379,"(32.873701, -95.786222)"
"Matagorda County",NA,"Female","Asian and Pacific Islander",48321,"(28.870504, -95.987045)"
"San Patricio County",NA,"Female","Asian and Pacific Islander",48409,"(28.003671, -97.511283)"
"Cherokee County",NA,"Female","Asian and Pacific Islander",48073,"(31.84112, -95.168269)"
"Lampasas County",NA,"Male","Asian and Pacific Islander",48281,"(31.201367, -98.244976)"
"Haskell County",NA,"Male","Asian and Pacific Islander",48207,"(33.178429, -99.728483)"
"Kleberg County",NA,"Female","Asian and Pacific Islander",48273,"(27.43916, -97.733262)"
"Oldham County",NA,"Male","Asian and Pacific Islander",48359,"(35.401172, -102.591559)"
"Camp County",NA,"Male","Hispanic",48063,"(32.981536, -94.975645)"
"Freestone County",NA,"Female","Asian and Pacific Islander",48161,"(31.711473, -96.149515)"
"Hartley County",NA,"Female","Asian and Pacific Islander",48205,"(35.839507, -102.595685)"
"Hemphill County",NA,"Male","Asian and Pacific Islander",48211,"(35.839372, -100.269797)"
"Nueces County",NA,"Male","Asian and Pacific Islander",48355,"(27.726025, -97.635938)"
"Lee County",NA,"Male","Asian and Pacific Islander",48287,"(30.318842, -96.972498)"
"Washington County",NA,"Female","Asian and Pacific Islander",48477,"(30.220468, -96.406738)"
"Howard County",NA,"Male","Asian and Pacific Islander",48227,"(32.30616, -101.435127)"
"Uvalde County",NA,"Male","Asian and Pacific Islander",48463,"(29.359795, -99.763448)"
"Lamar County",NA,"Female","Asian and Pacific Islander",48277,"(33.671811, -95.56629)"
"Atascosa County",204.9,"Male","Asian and Pacific Islander",48013,"(28.888644, -98.530393)"
"Sabine County",NA,"Female","Asian and Pacific Islander",48403,"(31.345641, -93.850026)"
"Jones County",NA,"Female","Asian and Pacific Islander",48253,"(32.740283, -99.881124)"
"Mason County",NA,"Female","Asian and Pacific Islander",48319,"(30.722288, -99.224221)"
"Young County",NA,"Female","Asian and Pacific Islander",48503,"(33.176675, -98.684821)"
"Calhoun County",NA,"Female","Asian and Pacific Islander",48057,"(28.470103, -96.645264)"
"Hall County",NA,"Female","Asian and Pacific Islander",48191,"(34.530892, -100.682762)"
"Collin County",NA,"Male","American Indian and Alaskan Native",48085,"(33.190918, -96.565087)"
"Carson County",337.3,"Male","Hispanic",48065,"(35.403924, -101.35697)"
"Stephens County",NA,"Female","Hispanic",48429,"(32.737809, -98.833384)"
"Marion County",NA,"Male","Asian and Pacific Islander",48315,"(32.799676, -94.36013)"
"Throckmorton County",NA,"Female","Asian and Pacific Islander",48447,"(33.178779, -99.208866)"
"Young County",NA,"Male","Hispanic",48503,"(33.176675, -98.684821)"
"Castro County",NA,"Female","Asian and Pacific Islander",48069,"(34.530548, -102.257559)"
"Hamilton County",NA,"Female","Hispanic",48193,"(31.709702, -98.105626)"
"Throckmorton County",NA,"Male","Asian and Pacific Islander",48447,"(33.178779, -99.208866)"
"Lampasas County",167.8,"Female","Asian and Pacific Islander",48281,"(31.201367, -98.244976)"
"Orange County",NA,"Female","Asian and Pacific Islander",48361,"(30.127906, -93.895247)"
"Hunt County",116.7,"Female","Asian and Pacific Islander",48231,"(33.127424, -96.078751)"
"Reeves County",NA,"Male","Asian and Pacific Islander",48389,"(31.328736, -103.692762)"
"Red River County",NA,"Female","Asian and Pacific Islander",48387,"(33.627931, -95.045537)"
"Taylor County",NA,"Female","Asian and Pacific Islander",48441,"(32.301345, -99.892274)"
"Sutton County",NA,"Female","Asian and Pacific Islander",48435,"(30.493286, -100.538026)"
"Coryell County",151.7,"Female","Asian and Pacific Islander",48099,"(31.395079, -97.800221)"
"Hamilton County",NA,"Female","Asian and Pacific Islander",48193,"(31.709702, -98.105626)"
"Oldham County",NA,"Female","Asian and Pacific Islander",48359,"(35.401172, -102.591559)"
"El Paso County",167.3,"Female","Asian and Pacific Islander",48141,"(31.775248, -106.244989)"
"Andrews County",NA,"Male","Asian and Pacific Islander",48003,"(32.302021, -102.632247)"
"Swisher County",NA,"Male","Asian and Pacific Islander",48437,"(34.530892, -101.731801)"
"Mitchell County",NA,"Male","Asian and Pacific Islander",48335,"(32.306972, -100.919542)"
"Runnels County",NA,"Female","Asian and Pacific Islander",48399,"(31.834649, -99.975376)"
"Martin County",NA,"Female","Asian and Pacific Islander",48317,"(32.306634, -101.952)"
"Glasscock County",NA,"Female","Asian and Pacific Islander",48173,"(31.871895, -101.521498)"
"Mills County",NA,"Male","Asian and Pacific Islander",48333,"(31.50143, -98.592878)"
"Falls County",152.3,"Female","Asian and Pacific Islander",48145,"(31.258898, -96.935139)"
"Leon County",NA,"Male","Asian and Pacific Islander",48289,"(31.302035, -95.994996)"
"Williamson County",115.1,"Male","Asian and Pacific Islander",48491,"(30.65376, -97.600993)"
"Martin County",NA,"Male","Asian and Pacific Islander",48317,"(32.306634, -101.952)"
